Benchmark name;Function name;Execution;Number of vertices;Number of edges;Min count;Max count;Random distance;Predictor distance
bzip2e;BZ2_hbMakeCodeLengths;7;70;92;0;2261400;1250;488
bzip2e;BZ2_hbMakeCodeLengths;8;70;92;0;1671868;1256;490
bzip2e;BZ2_hbMakeCodeLengths;9;70;92;0;97357300;1256;494
bzip2e;BZ2_hbMakeCodeLengths;10;70;92;0;30363600;1258;494
bzip2e;BZ2_hbMakeCodeLengths;11;70;92;0;14629750;1255;487
bzip2e;BZ2_hbMakeCodeLengths;12;70;92;0;5626473;1231;363
bzip2e;BZ2_hbMakeCodeLengths;13;70;92;0;40314400;1259;489
bzip2e;BZ2_hbMakeCodeLengths;14;70;92;0;30328400;1258;494
bzip2e;BZ2_hbMakeCodeLengths;15;70;92;0;22668400;1251;489
bzip2e;BZ2_hbMakeCodeLengths;16;70;92;0;5146200;1249;489
bzip2e;BZ2_hbMakeCodeLengths;17;70;92;0;5906760;1233;361
bzip2e;BZ2_hbMakeCodeLengths;18;70;92;0;2264920;1249;489
bzip2e;BZ2_hbMakeCodeLengths;19;70;92;0;17600000;1234;572
bzip2e;BZ2_hbMakeCodeLengths;20;70;92;0;224100;1243;539
bzip2e;addFlagsFromEnvVar;1;27;35;0;80;172;162
bzip2e;addFlagsFromEnvVar;2;27;35;0;700;172;162
bzip2e;addFlagsFromEnvVar;3;27;35;0;220;172;162
bzip2e;addFlagsFromEnvVar;4;27;35;0;2000;172;162
bzip2e;addFlagsFromEnvVar;5;27;35;0;1200;172;162
bzip2e;addFlagsFromEnvVar;6;27;35;0;300;172;162
bzip2e;addFlagsFromEnvVar;7;27;35;0;40;172;162
bzip2e;addFlagsFromEnvVar;8;27;35;0;4;172;162
bzip2e;addFlagsFromEnvVar;9;27;35;0;3400;172;162
bzip2e;addFlagsFromEnvVar;10;27;35;0;800;172;162
bzip2e;addFlagsFromEnvVar;11;27;35;0;500;172;162
bzip2e;addFlagsFromEnvVar;12;27;35;0;34;172;162
bzip2e;addFlagsFromEnvVar;13;27;35;0;1400;172;162
bzip2e;addFlagsFromEnvVar;14;27;35;0;800;172;162
bzip2e;addFlagsFromEnvVar;15;27;35;0;800;172;162
bzip2e;addFlagsFromEnvVar;16;27;35;0;180;172;162
bzip2e;addFlagsFromEnvVar;17;27;35;0;80;172;162
bzip2e;addFlagsFromEnvVar;18;27;35;0;80;172;162
bzip2e;addFlagsFromEnvVar;19;27;35;0;16000;172;162
bzip2e;addFlagsFromEnvVar;20;27;35;0;200;172;162
bzip2e;add_pair_to_block;1;10;14;40;9703720;21;3
bzip2e;add_pair_to_block;2;10;14;350;9340450;21;3
bzip2e;add_pair_to_block;3;10;14;0;142160040;21;5
bzip2e;add_pair_to_block;4;10;14;1000;27964000;22;4
bzip2e;add_pair_to_block;5;10;14;600;312000;21;3
bzip2e;add_pair_to_block;6;10;14;150;1818600;21;5
bzip2e;add_pair_to_block;7;10;14;20;779720;21;3
bzip2e;add_pair_to_block;8;10;14;2;361424;21;3
bzip2e;add_pair_to_block;9;10;14;1700;414800;22;4
bzip2e;add_pair_to_block;10;10;14;400;6155200;21;3
bzip2e;add_pair_to_block;11;10;14;250;434250;22;4
bzip2e;add_pair_to_block;12;10;14;0;337501;22;2
bzip2e;add_pair_to_block;13;10;14;700;311500;21;3
bzip2e;add_pair_to_block;14;10;14;400;6241200;21;3
bzip2e;add_pair_to_block;15;10;14;400;386000;21;3
bzip2e;add_pair_to_block;16;10;14;90;202230;22;2
bzip2e;add_pair_to_block;17;10;14;40;2578080;21;3
bzip2e;add_pair_to_block;18;10;14;40;272000;21;3
bzip2e;add_pair_to_block;19;10;14;0;3208000;23;1
bzip2e;add_pair_to_block;20;10;14;0;6865000;22;2
bzip2e;bsFinishWrite;1;4;5;40;120;4;0
bzip2e;bsFinishWrite;2;4;5;350;1050;4;0
bzip2e;bsFinishWrite;3;4;5;110;330;4;0
bzip2e;bsFinishWrite;4;4;5;1000;2000;4;2
bzip2e;bsFinishWrite;5;4;5;600;1200;4;2
bzip2e;bsFinishWrite;6;4;5;150;450;4;0
bzip2e;bsFinishWrite;7;4;5;20;60;4;0
bzip2e;bsFinishWrite;8;4;5;2;6;4;0
bzip2e;bsFinishWrite;9;4;5;1700;5100;4;0
bzip2e;bsFinishWrite;10;4;5;400;1200;4;0
bzip2e;bsFinishWrite;11;4;5;250;750;4;0
bzip2e;bsFinishWrite;12;4;5;17;51;4;0
bzip2e;bsFinishWrite;13;4;5;700;2100;4;0
bzip2e;bsFinishWrite;14;4;5;400;1200;4;0
bzip2e;bsFinishWrite;15;4;5;400;1200;4;0
bzip2e;bsFinishWrite;16;4;5;90;270;4;0
bzip2e;bsFinishWrite;17;4;5;40;120;4;0
bzip2e;bsFinishWrite;18;4;5;40;120;4;0
bzip2e;bsFinishWrite;19;4;5;8000;24000;4;0
bzip2e;bsFinishWrite;20;4;5;100;200;4;2
bzip2e;bsW;1;4;5;19426480;63971400;2;2
bzip2e;bsW;2;4;5;18599700;61652850;2;2
bzip2e;bsW;3;4;5;8856210;28137010;2;2
bzip2e;bsW;4;4;5;14514000;36838000;2;2
bzip2e;bsW;5;4;5;16960200;36373200;2;2
bzip2e;bsW;6;4;5;13199850;33492450;2;2
bzip2e;bsW;7;4;5;19783680;40806160;2;2
bzip2e;bsW;8;4;5;19974824;42823836;2;2
bzip2e;bsW;9;4;5;15402000;36356200;2;2
bzip2e;bsW;10;4;5;20053600;53207600;2;2
bzip2e;bsW;11;4;5;25661750;54268500;2;2
bzip2e;bsW;12;4;5;25649192;67608677;2;2
bzip2e;bsW;13;4;5;20800500;44908500;2;2
bzip2e;bsW;14;4;5;20153600;53411200;2;2
bzip2e;bsW;15;4;5;22175200;46634400;2;2
bzip2e;bsW;16;4;5;20882520;43474410;2;2
bzip2e;bsW;17;4;5;17186840;45218600;2;2
bzip2e;bsW;18;4;5;17984120;37123480;2;2
bzip2e;bsW;19;4;5;10144000;39328000;2;2
bzip2e;bsW;20;4;5;14668400;53713800;2;2
bzip2e;compress;1;105;144;0;200;2537;1897
bzip2e;compress;2;105;144;0;1750;2537;1897
bzip2e;compress;3;105;144;0;550;2537;1897
bzip2e;compress;4;105;144;0;5000;2537;1897
bzip2e;compress;5;105;144;0;3000;2537;1897
bzip2e;compress;6;105;144;0;750;2537;1897
bzip2e;compress;7;105;144;0;100;2537;1897
bzip2e;compress;8;105;144;0;10;2537;1897
bzip2e;compress;9;105;144;0;8500;2537;1897
bzip2e;compress;10;105;144;0;2000;2537;1897
bzip2e;compress;11;105;144;0;1250;2537;1897
bzip2e;compress;12;105;144;0;85;2537;1897
bzip2e;compress;13;105;144;0;3500;2537;1897
bzip2e;compress;14;105;144;0;2000;2537;1897
bzip2e;compress;15;105;144;0;2000;2537;1897
bzip2e;compress;16;105;144;0;450;2537;1897
bzip2e;compress;17;105;144;0;200;2537;1897
bzip2e;compress;18;105;144;0;200;2537;1897
bzip2e;compress;19;105;144;0;40000;2537;1897
bzip2e;compress;20;105;144;0;500;2537;1897
bzip2e;compressStream;1;53;71;0;8640;652;266
bzip2e;compressStream;2;53;71;0;8750;652;266
bzip2e;compressStream;3;53;71;0;26620;652;266
bzip2e;compressStream;4;53;71;0;10000;652;266
bzip2e;compressStream;5;53;71;0;4200;652;266
bzip2e;compressStream;6;53;71;0;9600;652;266
bzip2e;compressStream;7;53;71;0;4060;652;266
bzip2e;compressStream;8;53;71;0;4436;652;266
bzip2e;compressStream;9;53;71;0;5100;652;266
bzip2e;compressStream;10;53;71;0;8800;652;266
bzip2e;compressStream;11;53;71;0;5750;652;266
bzip2e;compressStream;12;53;71;0;10115;652;266
bzip2e;compressStream;13;53;71;0;4900;652;266
bzip2e;compressStream;14;53;71;0;8800;652;266
bzip2e;compressStream;15;53;71;0;5200;652;266
bzip2e;compressStream;16;53;71;0;4410;652;266
bzip2e;compressStream;17;53;71;0;7440;652;266
bzip2e;compressStream;18;53;71;0;3680;652;266
bzip2e;compressStream;19;53;71;0;16000;650;306
bzip2e;compressStream;20;53;71;0;9800;652;266
bzip2e;copy_input_until_stop;1;54;72;0;42912360;691;528
bzip2e;copy_input_until_stop;2;54;72;0;40984300;695;526
bzip2e;copy_input_until_stop;3;54;72;0;132257070;671;514
bzip2e;copy_input_until_stop;4;54;72;0;43902000;693;522
bzip2e;copy_input_until_stop;5;54;72;0;16953000;695;526
bzip2e;copy_input_until_stop;6;54;72;0;46673850;675;528
bzip2e;copy_input_until_stop;7;54;72;0;20113680;671;530
bzip2e;copy_input_until_stop;8;54;72;0;22169050;671;530
bzip2e;copy_input_until_stop;9;54;72;0;14774700;695;526
bzip2e;copy_input_until_stop;10;54;72;0;40449600;695;526
bzip2e;copy_input_until_stop;11;54;72;0;26522750;695;526
bzip2e;copy_input_until_stop;12;54;72;0;50421320;691;528
bzip2e;copy_input_until_stop;13;54;72;0;20962200;695;526
bzip2e;copy_input_until_stop;14;54;72;0;40610000;695;526
bzip2e;copy_input_until_stop;15;54;72;0;22108800;695;526
bzip2e;copy_input_until_stop;16;54;72;0;21223620;695;526
bzip2e;copy_input_until_stop;17;54;72;0;36922320;691;528
bzip2e;copy_input_until_stop;18;54;72;0;18034040;695;526
bzip2e;copy_input_until_stop;19;54;72;0;36240000;701;514
bzip2e;copy_input_until_stop;20;54;72;0;48056800;695;526
bzip2e;copy_output_until_stop;1;10;13;0;19430480;22;5
bzip2e;copy_output_until_stop;2;10;13;0;18604250;22;5
bzip2e;copy_output_until_stop;3;10;13;0;8858300;22;5
bzip2e;copy_output_until_stop;4;10;13;0;14518000;22;5
bzip2e;copy_output_until_stop;5;10;13;0;16964400;22;5
bzip2e;copy_output_until_stop;6;10;13;0;13202850;22;5
bzip2e;copy_output_until_stop;7;10;13;0;19787700;22;5
bzip2e;copy_output_until_stop;8;10;13;0;19978834;22;5
bzip2e;copy_output_until_stop;9;10;13;0;15408800;21;6
bzip2e;copy_output_until_stop;10;10;13;0;20058800;22;5
bzip2e;copy_output_until_stop;11;10;13;0;25667500;22;5
bzip2e;copy_output_until_stop;12;10;13;0;25654377;22;5
bzip2e;copy_output_until_stop;13;10;13;0;20806100;22;5
bzip2e;copy_output_until_stop;14;10;13;0;20158800;22;5
bzip2e;copy_output_until_stop;15;10;13;0;22180800;22;5
bzip2e;copy_output_until_stop;16;10;13;0;20886930;22;5
bzip2e;copy_output_until_stop;17;10;13;0;17190400;22;5
bzip2e;copy_output_until_stop;18;10;13;0;17987800;22;5
bzip2e;copy_output_until_stop;19;10;13;0;10168000;21;6
bzip2e;copy_output_until_stop;20;10;13;0;14671500;22;5
bzip2e;default_bzfree;1;4;5;0;160;5;1
bzip2e;default_bzfree;2;4;5;0;1400;5;1
bzip2e;default_bzfree;3;4;5;0;440;5;1
bzip2e;default_bzfree;4;4;5;0;4000;5;1
bzip2e;default_bzfree;5;4;5;0;2400;5;1
bzip2e;default_bzfree;6;4;5;0;600;5;1
bzip2e;default_bzfree;7;4;5;0;80;5;1
bzip2e;default_bzfree;8;4;5;0;8;5;1
bzip2e;default_bzfree;9;4;5;0;6800;5;1
bzip2e;default_bzfree;10;4;5;0;1600;5;1
bzip2e;default_bzfree;11;4;5;0;1000;5;1
bzip2e;default_bzfree;12;4;5;0;68;5;1
bzip2e;default_bzfree;13;4;5;0;2800;5;1
bzip2e;default_bzfree;14;4;5;0;1600;5;1
bzip2e;default_bzfree;15;4;5;0;1600;5;1
bzip2e;default_bzfree;16;4;5;0;360;5;1
bzip2e;default_bzfree;17;4;5;0;160;5;1
bzip2e;default_bzfree;18;4;5;0;160;5;1
bzip2e;default_bzfree;19;4;5;0;32000;5;1
bzip2e;default_bzfree;20;4;5;0;400;5;1
bzip2e;fallbackQSort3;9;56;74;0;24554800;861;260
bzip2e;fallbackQSort3;19;56;74;0;122328000;827;194
bzip2e;fallbackSimpleSort;9;29;37;239700;22324400;168;95
bzip2e;fallbackSimpleSort;19;29;37;336000;63680000;168;93
bzip2e;fallbackSort;9;115;149;0;102768400;3568;1325
bzip2e;fallbackSort;19;115;149;0;181200000;3612;1459
bzip2e;fileExists;1;4;5;0;40;2;1
bzip2e;fileExists;2;4;5;0;350;2;1
bzip2e;fileExists;3;4;5;0;110;2;1
bzip2e;fileExists;4;4;5;0;1000;2;1
bzip2e;fileExists;5;4;5;0;600;2;1
bzip2e;fileExists;6;4;5;0;150;2;1
bzip2e;fileExists;7;4;5;0;20;2;1
bzip2e;fileExists;8;4;5;0;2;2;1
bzip2e;fileExists;9;4;5;0;1700;2;1
bzip2e;fileExists;10;4;5;0;400;2;1
bzip2e;fileExists;11;4;5;0;250;2;1
bzip2e;fileExists;12;4;5;0;17;2;1
bzip2e;fileExists;13;4;5;0;700;2;1
bzip2e;fileExists;14;4;5;0;400;2;1
bzip2e;fileExists;15;4;5;0;400;2;1
bzip2e;fileExists;16;4;5;0;90;2;1
bzip2e;fileExists;17;4;5;0;40;2;1
bzip2e;fileExists;18;4;5;0;40;2;1
bzip2e;fileExists;19;4;5;0;8000;2;1
bzip2e;fileExists;20;4;5;0;100;2;1
bzip2e;flush_RL;1;4;5;0;40;1;2
bzip2e;flush_RL;2;4;5;0;350;1;2
bzip2e;flush_RL;3;4;5;0;110;1;2
bzip2e;flush_RL;4;4;5;0;1000;1;2
bzip2e;flush_RL;5;4;5;0;600;1;2
bzip2e;flush_RL;6;4;5;0;150;1;2
bzip2e;flush_RL;7;4;5;0;20;1;2
bzip2e;flush_RL;8;4;5;0;2;1;2
bzip2e;flush_RL;9;4;5;0;1700;1;2
bzip2e;flush_RL;10;4;5;0;400;1;2
bzip2e;flush_RL;11;4;5;0;250;1;2
bzip2e;flush_RL;12;4;5;0;17;1;2
bzip2e;flush_RL;13;4;5;0;700;1;2
bzip2e;flush_RL;14;4;5;0;400;1;2
bzip2e;flush_RL;15;4;5;0;400;1;2
bzip2e;flush_RL;16;4;5;0;90;1;2
bzip2e;flush_RL;17;4;5;0;40;1;2
bzip2e;flush_RL;18;4;5;0;40;1;2
bzip2e;flush_RL;19;4;5;0;8000;1;2
bzip2e;flush_RL;20;4;5;0;100;1;2
bzip2e;generateMTFValues;1;42;54;0;213877440;444;240
bzip2e;generateMTFValues;2;42;54;0;207517450;444;240
bzip2e;generateMTFValues;3;42;54;0;123330130;440;236
bzip2e;generateMTFValues;4;42;54;0;917853000;444;200
bzip2e;generateMTFValues;5;42;54;0;1978299000;450;230
bzip2e;generateMTFValues;6;42;54;0;677129550;441;233
bzip2e;generateMTFValues;7;42;54;0;2339978520;444;240
bzip2e;generateMTFValues;8;42;54;0;1789659816;448;246
bzip2e;generateMTFValues;9;42;54;0;1701419500;460;246
bzip2e;generateMTFValues;10;42;54;0;530565600;444;240
bzip2e;generateMTFValues;11;42;54;0;2214758500;448;252
bzip2e;generateMTFValues;12;42;54;0;671713792;443;235
bzip2e;generateMTFValues;13;42;54;0;2022974800;448;252
bzip2e;generateMTFValues;14;42;54;0;536112800;444;240
bzip2e;generateMTFValues;15;42;54;0;2452116000;448;252
bzip2e;generateMTFValues;16;42;54;0;2087943840;448;252
bzip2e;generateMTFValues;17;42;54;0;416353400;436;208
bzip2e;generateMTFValues;18;42;54;0;1974046560;448;246
bzip2e;generateMTFValues;19;42;54;0;78736000;444;240
bzip2e;generateMTFValues;20;42;54;0;136090300;444;240
bzip2e;handle_compress;1;39;53;0;12560;371;304
bzip2e;handle_compress;2;39;53;0;12600;364;345
bzip2e;handle_compress;3;39;53;0;28490;364;345
bzip2e;handle_compress;4;39;53;0;13000;364;345
bzip2e;handle_compress;5;39;53;0;7800;365;344
bzip2e;handle_compress;6;39;53;0;12300;364;345
bzip2e;handle_compress;7;39;53;0;8040;371;304
bzip2e;handle_compress;8;39;53;0;8442;376;293
bzip2e;handle_compress;9;39;53;0;8500;365;344
bzip2e;handle_compress;10;39;53;0;13200;364;345
bzip2e;handle_compress;11;39;53;0;11000;364;345
bzip2e;handle_compress;12;39;53;0;15266;376;293
bzip2e;handle_compress;13;39;53;0;9100;365;344
bzip2e;handle_compress;14;39;53;0;13200;364;345
bzip2e;handle_compress;15;39;53;0;10000;365;344
bzip2e;handle_compress;16;39;53;0;8640;364;345
bzip2e;handle_compress;17;39;53;0;10920;371;304
bzip2e;handle_compress;18;39;53;0;7280;364;345
bzip2e;handle_compress;19;39;53;0;24000;341;328
bzip2e;handle_compress;20;39;53;0;12800;364;345
bzip2e;hasSuffix;1;6;8;0;160;8;5
bzip2e;hasSuffix;2;6;8;0;1400;8;5
bzip2e;hasSuffix;3;6;8;0;440;8;5
bzip2e;hasSuffix;4;6;8;0;4000;8;5
bzip2e;hasSuffix;5;6;8;0;2400;8;5
bzip2e;hasSuffix;6;6;8;0;600;8;5
bzip2e;hasSuffix;7;6;8;0;80;8;5
bzip2e;hasSuffix;8;6;8;0;8;8;5
bzip2e;hasSuffix;9;6;8;0;6800;8;5
bzip2e;hasSuffix;10;6;8;0;1600;8;5
bzip2e;hasSuffix;11;6;8;0;1000;8;5
bzip2e;hasSuffix;12;6;8;0;68;8;5
bzip2e;hasSuffix;13;6;8;0;2800;8;5
bzip2e;hasSuffix;14;6;8;0;1600;8;5
bzip2e;hasSuffix;15;6;8;0;1600;8;5
bzip2e;hasSuffix;16;6;8;0;360;8;5
bzip2e;hasSuffix;17;6;8;0;160;8;5
bzip2e;hasSuffix;18;6;8;0;160;8;5
bzip2e;hasSuffix;19;6;8;0;32000;8;5
bzip2e;hasSuffix;20;6;8;0;400;8;5
bzip2e;isempty_RL;1;7;9;0;680;12;4
bzip2e;isempty_RL;2;7;9;0;4200;12;4
bzip2e;isempty_RL;3;7;9;0;1980;12;4
bzip2e;isempty_RL;4;7;9;0;4000;12;4
bzip2e;isempty_RL;5;7;9;0;4200;12;4
bzip2e;isempty_RL;6;7;9;0;2850;12;4
bzip2e;isempty_RL;7;7;9;0;440;12;4
bzip2e;isempty_RL;8;7;9;0;88;12;4
bzip2e;isempty_RL;9;7;9;0;5100;12;4
bzip2e;isempty_RL;10;7;9;0;4800;12;4
bzip2e;isempty_RL;11;7;9;0;5500;12;4
bzip2e;isempty_RL;12;7;9;0;476;12;4
bzip2e;isempty_RL;13;7;9;0;4900;12;4
bzip2e;isempty_RL;14;7;9;0;4800;12;4
bzip2e;isempty_RL;15;7;9;0;5200;12;4
bzip2e;isempty_RL;16;7;9;0;4320;12;4
bzip2e;isempty_RL;17;7;9;0;160;12;4
bzip2e;isempty_RL;18;7;9;0;3640;12;4
bzip2e;isempty_RL;19;7;9;0;16000;12;4
bzip2e;isempty_RL;20;7;9;0;3100;12;4
bzip2e;main;1;8;10;0;41;19;1
bzip2e;main;2;8;10;0;351;19;1
bzip2e;main;3;8;10;0;111;19;1
bzip2e;main;4;8;10;0;1001;19;1
bzip2e;main;5;8;10;0;601;19;1
bzip2e;main;6;8;10;0;151;19;1
bzip2e;main;7;8;10;0;21;19;1
bzip2e;main;8;8;10;0;3;19;1
bzip2e;main;9;8;10;0;1701;19;1
bzip2e;main;10;8;10;0;401;19;1
bzip2e;main;11;8;10;0;251;19;1
bzip2e;main;12;8;10;0;18;19;1
bzip2e;main;13;8;10;0;701;19;1
bzip2e;main;14;8;10;0;401;19;1
bzip2e;main;15;8;10;0;401;19;1
bzip2e;main;16;8;10;0;91;19;1
bzip2e;main;17;8;10;0;41;19;1
bzip2e;main;18;8;10;0;41;19;1
bzip2e;main;19;8;10;0;8001;19;1
bzip2e;main;20;8;10;0;101;19;1
bzip2e;main1;1;232;318;0;2520;13621;9992
bzip2e;main1;2;232;318;0;22050;13621;9992
bzip2e;main1;3;232;318;0;6930;13621;9992
bzip2e;main1;4;232;318;0;63000;13621;9992
bzip2e;main1;5;232;318;0;37800;13621;9992
bzip2e;main1;6;232;318;0;9450;13621;9992
bzip2e;main1;7;232;318;0;1260;13621;9992
bzip2e;main1;8;232;318;0;126;13621;9992
bzip2e;main1;9;232;318;0;107100;13621;9992
bzip2e;main1;10;232;318;0;25200;13621;9992
bzip2e;main1;11;232;318;0;15750;13621;9992
bzip2e;main1;12;232;318;0;1071;13621;9992
bzip2e;main1;13;232;318;0;44100;13621;9992
bzip2e;main1;14;232;318;0;25200;13621;9992
bzip2e;main1;15;232;318;0;25200;13621;9992
bzip2e;main1;16;232;318;0;5670;13621;9992
bzip2e;main1;17;232;318;0;2520;13621;9992
bzip2e;main1;18;232;318;0;2520;13621;9992
bzip2e;main1;19;232;318;0;504000;13621;9992
bzip2e;main1;20;232;318;0;6300;13621;9992
bzip2e;mainGtU;1;68;99;0;53493440;1186;332
bzip2e;mainGtU;2;68;99;0;51301250;1188;334
bzip2e;mainGtU;3;68;99;0;31661960;1203;153
bzip2e;mainGtU;4;68;99;0;17642000;1209;329
bzip2e;mainGtU;5;68;99;0;2527200;1222;388
bzip2e;mainGtU;6;68;99;0;62814300;1183;203
bzip2e;mainGtU;7;68;99;0;27054240;1106;478
bzip2e;mainGtU;8;68;99;0;30436422;1126;632
bzip2e;mainGtU;10;68;99;0;44189200;1137;223
bzip2e;mainGtU;11;68;99;0;17185500;1136;406
bzip2e;mainGtU;12;68;99;0;74188918;1178;212
bzip2e;mainGtU;13;68;99;0;5719000;1180;350
bzip2e;mainGtU;14;68;99;0;44283200;1136;224
bzip2e;mainGtU;15;68;99;0;6594400;1181;351
bzip2e;mainGtU;16;68;99;0;18542880;1177;351
bzip2e;mainGtU;17;68;99;0;119053200;1120;776
bzip2e;mainGtU;18;68;99;0;19923080;1134;298
bzip2e;mainGtU;20;68;99;0;54731900;1186;332
bzip2e;mainQSort3;1;61;81;0;67511600;836;165
bzip2e;mainQSort3;2;61;81;0;46483500;832;163
bzip2e;mainQSort3;3;61;81;0;28366470;841;192
bzip2e;mainQSort3;4;61;81;0;7295000;841;288
bzip2e;mainQSort3;5;61;81;0;2854200;854;509
bzip2e;mainQSort3;6;61;81;0;46122150;840;177
bzip2e;mainQSort3;7;61;81;0;2113840;844;447
bzip2e;mainQSort3;8;61;81;0;9404450;812;361
bzip2e;mainQSort3;10;61;81;0;19102400;850;265
bzip2e;mainQSort3;11;61;81;0;5591500;854;501
bzip2e;mainQSort3;12;61;81;0;32383640;833;194
bzip2e;mainQSort3;13;61;81;0;3980900;874;773
bzip2e;mainQSort3;14;61;81;0;19122400;848;267
bzip2e;mainQSort3;15;61;81;0;5079200;841;580
bzip2e;mainQSort3;16;61;81;0;4087980;850;561
bzip2e;mainQSort3;17;61;81;0;24957960;840;183
bzip2e;mainQSort3;18;61;81;0;2606560;847;562
bzip2e;mainQSort3;20;61;81;0;67142400;832;163
bzip2e;mainSimpleSort;1;39;52;0;18508360;367;115
bzip2e;mainSimpleSort;2;39;52;0;17670450;366;114
bzip2e;mainSimpleSort;3;39;52;0;10906060;369;109
bzip2e;mainSimpleSort;4;39;52;0;6353000;362;130
bzip2e;mainSimpleSort;5;39;52;0;2894400;368;324
bzip2e;mainSimpleSort;6;39;52;0;21833850;368;116
bzip2e;mainSimpleSort;7;39;52;0;9409720;371;115
bzip2e;mainSimpleSort;8;39;52;0;10580140;366;114
bzip2e;mainSimpleSort;10;39;52;0;15564400;365;125
bzip2e;mainSimpleSort;11;39;52;0;6773000;357;237
bzip2e;mainSimpleSort;12;39;52;0;25774686;368;122
bzip2e;mainSimpleSort;13;39;52;0;4174800;363;311
bzip2e;mainSimpleSort;14;39;52;0;15590800;366;126
bzip2e;mainSimpleSort;15;39;52;0;5274000;370;320
bzip2e;mainSimpleSort;16;39;52;0;6810660;367;169
bzip2e;mainSimpleSort;17;39;52;0;23878040;382;96
bzip2e;mainSimpleSort;18;39;52;0;7008040;368;128
bzip2e;mainSimpleSort;20;39;52;0;18921500;367;113
bzip2e;mainSort;1;137;177;0;39017280;4756;2273
bzip2e;mainSort;2;137;177;0;37253650;4785;2284
bzip2e;mainSort;3;137;177;0;27362830;4723;2172
bzip2e;mainSort;4;137;177;0;65792000;4784;2239
bzip2e;mainSort;5;137;177;0;39475200;4759;2254
bzip2e;mainSort;6;137;177;0;34714200;4699;2248
bzip2e;mainSort;7;137;177;0;19707760;4672;2221
bzip2e;mainSort;8;137;177;0;21640596;4671;2252
bzip2e;mainSort;10;137;177;0;39085600;4742;2235
bzip2e;mainSort;11;137;177;0;26158250;4779;2284
bzip2e;mainSort;12;137;177;0;49936191;4706;2305
bzip2e;mainSort;13;137;177;0;46054400;4786;2289
bzip2e;mainSort;14;137;177;0;39246000;4730;2211
bzip2e;mainSort;15;137;177;0;26316800;4754;2237
bzip2e;mainSort;16;137;177;0;21010590;4737;2140
bzip2e;mainSort;17;137;177;0;36553360;4727;2322
bzip2e;mainSort;18;137;177;0;17714880;4683;2244
bzip2e;mainSort;20;137;177;0;35112400;4748;2313
bzip2e;makeMaps_e;1;8;10;80;20560;13;1
bzip2e;makeMaps_e;2;8;10;350;89950;13;1
bzip2e;makeMaps_e;3;8;10;110;28270;12;0
bzip2e;makeMaps_e;4;8;10;0;257000;14;2
bzip2e;makeMaps_e;5;8;10;0;154200;14;2
bzip2e;makeMaps_e;6;8;10;0;38550;14;2
bzip2e;makeMaps_e;7;8;10;0;10280;14;2
bzip2e;makeMaps_e;8;8;10;0;6682;14;2
bzip2e;makeMaps_e;9;8;10;0;436900;14;2
bzip2e;makeMaps_e;10;8;10;0;102800;14;2
bzip2e;makeMaps_e;11;8;10;0;64250;14;2
bzip2e;makeMaps_e;12;8;10;68;17476;12;0
bzip2e;makeMaps_e;13;8;10;0;179900;14;2
bzip2e;makeMaps_e;14;8;10;0;102800;14;2
bzip2e;makeMaps_e;15;8;10;0;102800;14;2
bzip2e;makeMaps_e;16;8;10;0;23130;14;2
bzip2e;makeMaps_e;17;8;10;80;20560;12;0
bzip2e;makeMaps_e;18;8;10;0;10280;14;2
bzip2e;makeMaps_e;19;8;10;8000;2056000;13;1
bzip2e;makeMaps_e;20;8;10;100;25700;13;1
bzip2e;mmed3;1;10;13;294600;1331600;23;1
bzip2e;mmed3;2;10;13;255850;1170400;23;1
bzip2e;mmed3;3;10;13;114620;986700;21;3
bzip2e;mmed3;4;10;13;68000;457000;20;4
bzip2e;mmed3;5;10;13;0;5400;21;7
bzip2e;mmed3;6;10;13;354900;1635750;21;3
bzip2e;mmed3;7;10;13;26000;85080;26;2
bzip2e;mmed3;8;10;13;159364;484196;26;2
bzip2e;mmed3;10;10;13;129200;966400;21;3
bzip2e;mmed3;11;10;13;3750;17500;26;2
bzip2e;mmed3;12;10;13;318410;1326391;23;1
bzip2e;mmed3;13;10;13;0;700;31;15
bzip2e;mmed3;14;10;13;128800;966800;21;3
bzip2e;mmed3;15;10;13;0;1600;27;7
bzip2e;mmed3;16;10;13;16020;51120;29;5
bzip2e;mmed3;17;10;13;195400;1020640;21;3
bzip2e;mmed3;18;10;13;19280;63200;27;3
bzip2e;mmed3;20;10;13;239000;1696800;21;3
bzip2e;myfeof;1;4;5;40;8640;3;0
bzip2e;myfeof;2;4;5;350;8750;3;0
bzip2e;myfeof;3;4;5;110;26620;3;0
bzip2e;myfeof;4;4;5;1000;10000;3;0
bzip2e;myfeof;5;4;5;600;4200;3;0
bzip2e;myfeof;6;4;5;150;9600;3;0
bzip2e;myfeof;7;4;5;20;4060;3;0
bzip2e;myfeof;8;4;5;2;4436;3;0
bzip2e;myfeof;9;4;5;1700;5100;3;0
bzip2e;myfeof;10;4;5;400;8800;3;0
bzip2e;myfeof;11;4;5;250;5750;3;0
bzip2e;myfeof;12;4;5;17;10115;3;0
bzip2e;myfeof;13;4;5;700;4900;3;0
bzip2e;myfeof;14;4;5;400;8800;3;0
bzip2e;myfeof;15;4;5;400;5200;3;0
bzip2e;myfeof;16;4;5;90;4410;3;0
bzip2e;myfeof;17;4;5;40;7440;3;0
bzip2e;myfeof;18;4;5;40;3680;3;0
