File Name;Execution;Number of vertices;Number of edges;Min count;Max count;Hottest blocks;Random hottest guess;Random hit;Nested hottest guess;Nested hit;Benchmark link
extr_raspberry-pi-osexerciseslesson044rssrcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-osexerciseslesson044rssrcprintf.c_ui2a.c
extr_raspberry-pi-osexerciseslesson045avenitosrcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-osexerciseslesson045avenitosrcprintf.c_ui2a.c
extr_raspberry-pi-osexerciseslesson045bl4ckout31srcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-osexerciseslesson045bl4ckout31srcprintf.c_ui2a.c
extr_raspberry-pi-osexerciseslesson051avenitosrcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-osexerciseslesson051avenitosrcprintf.c_ui2a.c
extr_raspberry-pi-osexerciseslesson051bl4ckout31srcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-osexerciseslesson051bl4ckout31srcprintf.c_ui2a.c
extr_raspberry-pi-osexerciseslesson051xdfm1srcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-osexerciseslesson051xdfm1srcprintf.c_ui2a.c
extr_raspberry-pi-osexerciseslesson052avenitosrcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-osexerciseslesson052avenitosrcprintf.c_ui2a.c
extr_raspberry-pi-osexerciseslesson052bl4ckout31srcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-osexerciseslesson052bl4ckout31srcprintf.c_ui2a.c
extr_raspberry-pi-osexerciseslesson052xdfm1srcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-osexerciseslesson052xdfm1srcprintf.c_ui2a.c
extr_raspberry-pi-osexerciseslesson053avenitosrcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-osexerciseslesson053avenitosrcprintf.c_ui2a.c
extr_raspberry-pi-osexerciseslesson053bl4ckout31srcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-osexerciseslesson053bl4ckout31srcprintf.c_ui2a.c
extr_raspberry-pi-osexerciseslesson061xdfm1srcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-osexerciseslesson061xdfm1srcprintf.c_ui2a.c
extr_raspberry-pi-ossrclesson02srcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-ossrclesson02srcprintf.c_ui2a.c
extr_raspberry-pi-ossrclesson03srcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-ossrclesson03srcprintf.c_ui2a.c
extr_raspberry-pi-ossrclesson04srcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-ossrclesson04srcprintf.c_ui2a.c
extr_raspberry-pi-ossrclesson04srcprintf.c_ui2a.c;1;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-ossrclesson04srcprintf.c_ui2a.c
extr_raspberry-pi-ossrclesson05srcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-ossrclesson05srcprintf.c_ui2a.c
extr_raspberry-pi-ossrclesson06srcprintf.c_ui2a.c;0;18;24;0;3;14;33;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_raspberry-pi-ossrclesson06srcprintf.c_ui2a.c
extr_reactosbaseapplicationsmstscbsops.c_bs_copy_mem.c;0;7;9;1;32;7;38;0;7;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosbaseapplicationsmstscbsops.c_bs_copy_mem.c
extr_reactosbaseapplicationsmstscbsops.c_bs_copy_mem.c;1;7;9;1;3;36;38;0;7;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosbaseapplicationsmstscbsops.c_bs_copy_mem.c
extr_reactosbaseapplicationsmstscbsops.c_bs_copy_memb.c;0;7;9;1;32;12;44;0;12;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosbaseapplicationsmstscbsops.c_bs_copy_memb.c
extr_reactosbaseapplicationsmstscbsops.c_bs_copy_memb.c;1;7;9;1;3;42;44;0;12;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosbaseapplicationsmstscbsops.c_bs_copy_memb.c
extr_reactosbaseapplicationsmstscorders.c_process_compressed_8x8_brush_data.c;0;16;20;1;16384;23;46;0;23;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosbaseapplicationsmstscorders.c_process_compressed_8x8_brush_data.c
extr_reactosbaseapplicationsmstscssl_calls.c_mpAdd.c;0;11;14;0;256;5;37;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosbaseapplicationsmstscssl_calls.c_mpAdd.c
extr_reactosbaseapplicationsmstscssl_calls.c_mpAdd.c;1;11;14;0;11;5;37;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosbaseapplicationsmstscssl_calls.c_mpAdd.c
extr_reactosbaseapplicationsmstscssl_calls.c_mpCompare.c;0;11;15;0;256;6;28;0;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosbaseapplicationsmstscssl_calls.c_mpCompare.c
extr_reactosbaseapplicationsmstscssl_calls.c_mpCompare.c;1;11;15;0;11;6;28;0;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosbaseapplicationsmstscssl_calls.c_mpCompare.c
extr_reactosbaseapplicationsmstscssl_calls.c_mpSetDigit.c;0;5;6;1;10;3;9;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosbaseapplicationsmstscssl_calls.c_mpSetDigit.c
extr_reactosbaseapplicationsmstscssl_calls.c_mpSetEqual.c;0;5;6;1;256;3;12;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosbaseapplicationsmstscssl_calls.c_mpSetEqual.c
extr_reactosbaseapplicationsmstscssl_calls.c_mpSetEqual.c;1;5;6;1;11;3;12;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosbaseapplicationsmstscssl_calls.c_mpSetEqual.c
extr_reactosbaseapplicationsmstscssl_calls.c_mpSetZero.c;0;5;6;1;256;2;8;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosbaseapplicationsmstscssl_calls.c_mpSetZero.c
extr_reactosbaseapplicationsmstscssl_calls.c_mpSetZero.c;1;5;6;1;11;2;8;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosbaseapplicationsmstscssl_calls.c_mpSetZero.c
extr_reactosbootfreeldrfreeldrlibinifileparse.c_IniIsSetting.c;0;8;10;0;11;3;14;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosbootfreeldrfreeldrlibinifileparse.c_IniIsSetting.c
extr_reactosdll3rdpartylibtifftif_swab.c_TIFFSwabArrayOfTriples.c;0;4;5;1;11;3;13;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdll3rdpartylibtifftif_swab.c_TIFFSwabArrayOfTriples.c
extr_reactosdllcplpowercfgadvanced.c_FindActionIndex.c;0;8;10;0;11;4;13;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllcplpowercfgadvanced.c_FindActionIndex.c
extr_reactosdlldirectxwined3dx9_36font.c_make_pow2.c;0;7;9;0;8;4;8;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdlldirectxwined3dx9_36font.c_make_pow2.c
extr_reactosdlldirectxwined3dx9_36font.c_make_pow2.c;1;7;9;0;9;4;8;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdlldirectxwined3dx9_36font.c_make_pow2.c
extr_reactosdlldirectxwined3dx9_36font.c_make_pow2.c;2;7;9;0;5;4;8;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdlldirectxwined3dx9_36font.c_make_pow2.c
extr_reactosdlldirectxwined3dx9_36mesh.c_convert_fixed_to_float.c;0;4;5;1;256;4;30;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdlldirectxwined3dx9_36mesh.c_convert_fixed_to_float.c
extr_reactosdlldirectxwined3dx9_36mesh.c_convert_fixed_to_float.c;1;4;5;1;11;4;30;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdlldirectxwined3dx9_36mesh.c_convert_fixed_to_float.c
extr_reactosdlldirectxwined3dx9_36preshader.c_pres_dot.c;0;5;6;1;256;3;15;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdlldirectxwined3dx9_36preshader.c_pres_dot.c
extr_reactosdlldirectxwined3dx9_36preshader.c_pres_dot.c;1;5;6;1;11;3;15;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdlldirectxwined3dx9_36preshader.c_pres_dot.c
extr_reactosdlldirectxwined3dx9_36preshader.c_pres_dot.c;2;5;6;0;1;"0;3;15";15;1;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdlldirectxwined3dx9_36preshader.c_pres_dot.c
extr_reactosdlldirectxwined3dx9_36texture.c_make_pow2.c;0;7;9;0;8;4;8;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdlldirectxwined3dx9_36texture.c_make_pow2.c
extr_reactosdlldirectxwined3dx9_36texture.c_make_pow2.c;1;7;9;0;9;4;8;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdlldirectxwined3dx9_36texture.c_make_pow2.c
extr_reactosdlldirectxwined3dx9_36texture.c_make_pow2.c;2;7;9;0;5;4;8;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdlldirectxwined3dx9_36texture.c_make_pow2.c
extr_reactosdllopenglglu32srclibutilmipmap.c_nearestPower.c;0;10;13;0;6;"5;8";13;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllopenglglu32srclibutilmipmap.c_nearestPower.c
extr_reactosdllopenglglu32srclibutilmipmap.c_nearestPower.c;1;10;13;0;7;"5;8";13;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllopenglglu32srclibutilmipmap.c_nearestPower.c
extr_reactosdllopenglglu32srclibutilmipmap.c_nearestPower.c;2;10;13;0;4;5;13;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllopenglglu32srclibutilmipmap.c_nearestPower.c
extr_reactosdllopenglmesaimage.c_gl_flip_bytes.c;0;5;6;1;11;2;32;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllopenglmesaimage.c_gl_flip_bytes.c
extr_reactosdllopenglmesaimage.c_gl_swap4.c;0;5;6;1;11;2;19;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllopenglmesaimage.c_gl_swap4.c
extr_reactosdllopenglmesateximage.c_logbase2.c;0;9;12;0;8;5;13;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllopenglmesateximage.c_logbase2.c
extr_reactosdllopenglmesateximage.c_logbase2.c;1;9;12;0;9;5;13;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllopenglmesateximage.c_logbase2.c
extr_reactosdllopenglmesateximage.c_logbase2.c;2;9;12;0;5;5;13;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllopenglmesateximage.c_logbase2.c
extr_reactosdllwin32insengicif.c_copy_substring_null.c;0;14;19;0;255;"17;24";26;0;17;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32insengicif.c_copy_substring_null.c
extr_reactosdllwin32insengicif.c_copy_substring_null.c;1;14;19;0;10;"17;24";26;0;17;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32insengicif.c_copy_substring_null.c
extr_reactosdllwin32insengicif.c_copy_substring_null.c;2;14;19;0;1;"0;8;10;32";26;0;17;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32insengicif.c_copy_substring_null.c
extr_reactosdllwin32iphlpapiicmp.c_in_cksum.c;0;7;9;0;6;4;12;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32iphlpapiicmp.c_in_cksum.c
extr_reactosdllwin32jscriptregexp.c_GetCompactIndexWidth.c;0;5;6;0;1;"0;2;7";7;1;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32jscriptregexp.c_GetCompactIndexWidth.c
extr_reactosdllwin32jscriptregexp.c_GetCompactIndexWidth.c;1;5;6;1;2;2;7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32jscriptregexp.c_GetCompactIndexWidth.c
extr_reactosdllwin32jscriptregexp.c_GetCompactIndexWidth.c;2;5;6;0;1;"0;2;7";7;1;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32jscriptregexp.c_GetCompactIndexWidth.c
extr_reactosdllwin32jscriptregexp.c_WriteCompactIndex.c;0;4;5;0;1;"0;3;9";9;1;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32jscriptregexp.c_WriteCompactIndex.c
extr_reactosdllwin32jscriptregexp.c_WriteCompactIndex.c;1;4;5;0;1;"0;3;9";9;1;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32jscriptregexp.c_WriteCompactIndex.c
extr_reactosdllwin32lpkbidi.c_SetDeferredRun.c;0;5;6;1;11;4;12;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32lpkbidi.c_SetDeferredRun.c
extr_reactosdllwin32lpkbidi.c_resolveParagraphs.c;0;13;17;0;256;"2;9";-1627;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32lpkbidi.c_resolveParagraphs.c
extr_reactosdllwin32lpkbidi.c_resolveParagraphs.c;1;13;17;0;11;"2;9";-1627;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32lpkbidi.c_resolveParagraphs.c
extr_reactosdllwin32lpkbidi.c_resolveParagraphs.c;2;13;17;0;1;"-1427;-29;0;2;9;14;27";-1627;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32lpkbidi.c_resolveParagraphs.c
extr_reactosdllwin32lpklpk.c_PSM_FindLastPrefix.c;0;16;21;0;10;6;40;0;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32lpklpk.c_PSM_FindLastPrefix.c
extr_reactosdllwin32ole32clipboard.c_find_format_in_list.c;0;8;10;0;11;4;16;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32ole32clipboard.c_find_format_in_list.c
extr_reactosdllwin32oleaut32typelib.c_TLB_get_funcdesc_by_memberid.c;0;7;9;0;11;5;15;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32oleaut32typelib.c_TLB_get_funcdesc_by_memberid.c
extr_reactosdllwin32oleaut32typelib.c_TLB_get_vardesc_by_memberid.c;0;7;9;0;11;5;15;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32oleaut32typelib.c_TLB_get_vardesc_by_memberid.c
extr_reactosdllwin32oleaut32typelib.c_hash_guid.c;0;5;6;1;9;2;11;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32oleaut32typelib.c_hash_guid.c
extr_reactosdllwin32oleaut32typelib.c_hash_guid.c;1;5;6;1;9;2;11;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32oleaut32typelib.c_hash_guid.c
extr_reactosdllwin32rsaenhimplglue.c_reverse_bytes.c;0;5;6;1;6;2;21;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32rsaenhimplglue.c_reverse_bytes.c
extr_reactosdllwin32rsaenhmpi.c_bn_reverse.c;0;4;5;1;6;3;18;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32rsaenhmpi.c_bn_reverse.c
extr_reactosdllwin32usp10bidi.c_reverse.c;0;5;6;1;6;3;18;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32usp10bidi.c_reverse.c
extr_reactosdllwin32usp10shape.c_ContextualShape_Control.c;0;13;17;0;256;9;38;0;9;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32usp10shape.c_ContextualShape_Control.c
extr_reactosdllwin32usp10shape.c_ContextualShape_Control.c;1;13;17;0;11;9;38;0;9;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32usp10shape.c_ContextualShape_Control.c
extr_reactosdllwin32usp10shape.c_ContextualShape_Control.c;2;13;17;0;1;"0;9;41";38;0;9;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32usp10shape.c_ContextualShape_Control.c
extr_reactosdllwin32usp10shape.c_UpdateClustersFromGlyphProp.c;0;30;40;0;256;6;64;0;23;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32usp10shape.c_UpdateClustersFromGlyphProp.c
extr_reactosdllwin32usp10shape.c_UpdateClustersFromGlyphProp.c;1;30;40;0;11;6;64;0;23;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32usp10shape.c_UpdateClustersFromGlyphProp.c
extr_reactosdllwin32usp10shape.c_UpdateClustersFromGlyphProp.c;2;30;40;0;1;"0;6;70";64;0;23;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32usp10shape.c_UpdateClustersFromGlyphProp.c
extr_reactosdllwin32vbscriptregexp.c_GetCompactIndexWidth.c;0;5;6;0;1;"0;2;7";7;1;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32vbscriptregexp.c_GetCompactIndexWidth.c
extr_reactosdllwin32vbscriptregexp.c_GetCompactIndexWidth.c;1;5;6;1;2;2;7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32vbscriptregexp.c_GetCompactIndexWidth.c
extr_reactosdllwin32vbscriptregexp.c_GetCompactIndexWidth.c;2;5;6;0;1;"0;2;7";7;1;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32vbscriptregexp.c_GetCompactIndexWidth.c
extr_reactosdllwin32vbscriptregexp.c_WriteCompactIndex.c;0;4;5;0;1;"0;3;9";9;1;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32vbscriptregexp.c_WriteCompactIndex.c
extr_reactosdllwin32vbscriptregexp.c_WriteCompactIndex.c;1;4;5;0;1;"0;3;9";9;1;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32vbscriptregexp.c_WriteCompactIndex.c
extr_reactosdllwin32versionversion.c_push_language.c;0;8;10;0;11;4;14;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32versionversion.c_push_language.c
extr_reactosdllwin32wbemproxbuiltin.c_regs_to_str.c;0;5;6;1;256;4;13;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32wbemproxbuiltin.c_regs_to_str.c
extr_reactosdllwin32wbemproxbuiltin.c_regs_to_str.c;1;5;6;1;11;4;13;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32wbemproxbuiltin.c_regs_to_str.c
extr_reactosdllwin32windowscodecsconverter.c_rgb_to_palette_index.c;0;11;14;0;256;9;38;0;9;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecsconverter.c_rgb_to_palette_index.c
extr_reactosdllwin32windowscodecsconverter.c_rgb_to_palette_index.c;1;11;14;0;11;9;38;0;9;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecsconverter.c_rgb_to_palette_index.c
extr_reactosdllwin32windowscodecspalette.c_find_box_max_count.c;0;13;17;0;256;4;19;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecspalette.c_find_box_max_count.c
extr_reactosdllwin32windowscodecspalette.c_find_box_max_count.c;1;13;17;0;11;4;19;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecspalette.c_find_box_max_count.c
extr_reactosdllwin32windowscodecspalette.c_find_box_max_score.c;0;13;17;0;11;4;19;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecspalette.c_find_box_max_score.c
extr_reactosdllwin32windowscodecsungif.c_BitSize.c;0;7;10;0;18;9;9;1;1;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecsungif.c_BitSize.c
extr_reactosdllwin32windowscodecsungif.c_BitSize.c;1;7;10;0;21;9;9;1;1;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecsungif.c_BitSize.c
extr_reactosdllwin32windowscodecsungif.c_BitSize.c;2;7;10;0;9;9;9;1;1;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecsungif.c_BitSize.c
extr_reactosdriversbusacpiacpicatablestbprint.c_AcpiTbChecksum.c;0;4;5;1;11;4;10;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdriversbusacpiacpicatablestbprint.c_AcpiTbChecksum.c
extr_reactoshalhalx86apictsc.c_DoLinearRegression.c;0;5;6;1;11;8;21;0;8;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactoshalhalx86apictsc.c_DoLinearRegression.c
extr_reactosmodulesrosappsapplicationsdevutilscdmakecdmake.c_edit_with_commas.c;0;14;18;0;11;22;24;0;3;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsdevutilscdmakecdmake.c_edit_with_commas.c
extr_reactosmodulesrosappsapplicationsdevutilscdmakecdmake.c_edit_with_commas.c;1;14;18;0;11;22;24;0;3;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsdevutilscdmakecdmake.c_edit_with_commas.c
extr_reactosmodulesrosappsapplicationsdevutilscdmakecdmake.c_edit_with_commas.c;2;14;18;0;12;22;24;0;3;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsdevutilscdmakecdmake.c_edit_with_commas.c
extr_reactosmodulesrosappsapplicationsnetdhcpdsrcutilsmacutils.c_maccmp.c;0;8;10;0;17;3;14;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnetdhcpdsrcutilsmacutils.c_maccmp.c
extr_reactosmodulesrosappsapplicationsnetdhcpdsrcutilsmacutils.c_maccpy.c;0;5;6;1;17;2;11;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnetdhcpdsrcutilsmacutils.c_maccpy.c
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopsecure.c_reverse.c;0;5;6;1;6;3;19;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopsecure.c_reverse.c
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_mem.c;0;7;9;1;32;7;38;0;7;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_mem.c
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_mem.c;1;7;9;1;3;36;38;0;7;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_mem.c
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_memb.c;0;7;9;1;32;12;44;0;12;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_memb.c
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_memb.c;1;7;9;1;3;42;44;0;12;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_memb.c
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopxwin.c_calculate_mask_weight.c;0;5;6;1;7;"2;4";7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopxwin.c_calculate_mask_weight.c
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopxwin.c_calculate_mask_weight.c;1;5;6;1;8;"2;4";7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopxwin.c_calculate_mask_weight.c
