Benchmark Name;Function Name;Execution;Number of vertices;Number of edges;Min count;Max count;Block Ordering;Upper Bound Guess;Upper Bound Distance;Upper Bound Hit;Hydra Guess;Hydra Distance;Hydra Hit
automotive_qsort1;compare;13;3;4;0;148939236;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;14;3;4;0;152585111;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;15;3;4;0;142404360;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;16;3;4;0;134646600;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;17;3;4;0;147924972;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;18;3;4;0;160602484;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;19;3;4;0;134709900;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;20;3;4;0;155952600;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;main;1;8;11;0;226;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;2;8;11;0;423;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;3;8;11;0;303;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;4;8;11;0;263;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;5;8;11;0;375;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;6;8;11;0;1300;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;7;8;11;0;325;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;8;8;11;0;461;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;9;8;11;0;256;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;10;8;11;0;294;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;11;8;11;0;770;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;12;8;11;0;274;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;13;8;11;0;309;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;14;8;11;0;511;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;15;8;11;0;705;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;16;8;11;0;2300;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;17;8;11;0;316;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;18;8;11;0;236;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;19;8;11;0;1300;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;main;20;8;11;0;200;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_qsort1;qsortx;1;29;43;0;92794470;"49;38;55;43;37;48;60;63;20_ter.outer;20_ter.backedge.outer.backedge;108;111;15;29;30;64;30_.ph.lr.ph;73;77;86;90;98;102;20_29.ce;92;108.le;0;119;119.le";"0;49;55;38;43;37;48;60;63;20_ter.outer;20_ter.backedge.outer.backedge;108;111;30;64;30_.ph.lr.ph;29;73;77;86;90;98;102;20_29.ce;92;108.le;119;119.le;15";45;0,8892;"0;49;55;38;43;37;48;60;63;20_ter.outer;20_ter.backedge.outer.backedge;108;111;30;64;30_.ph.lr.ph;29;73;77;86;90;98;102;20_29.ce;92;108.le;119;119.le;15";45;0,8892
automotive_qsort1;qsortx;2;29;43;0;97839477;"38;49;43;55;37;48;60;63;20_ter.outer;20_ter.backedge.outer.backedge;108;111;15;29;30;64;30_.ph.lr.ph;73;77;86;90;98;102;20_29.ce;92;108.le;0;119;119.le";"0;49;55;38;43;37;48;60;63;20_ter.outer;20_ter.backedge.outer.backedge;108;111;30;64;30_.ph.lr.ph;29;73;77;86;90;98;102;20_29.ce;92;108.le;119;119.le;15";47;0,8842;"0;49;55;38;43;37;48;60;63;20_ter.outer;20_ter.backedge.outer.backedge;108;111;30;64;30_.ph.lr.ph;29;73;77;86;90;98;102;20_29.ce;92;108.le;119;119.le;15";47;0,8842
automotive_qsort1;qsortx;3;29;43;0;102793053;"49;38;55;43;37;48;60;63;20_ter.outer;20_ter.backedge.outer.backedge;108;111;15;29;30;64;30_.ph.lr.ph;73;77;86;90;98;102;20_29.ce;92;108.le;0;119;119.le";"0;49;55;38;43;37;48;60;63;20_ter.outer;20_ter.backedge.outer.backedge;108;111;30;64;30_.ph.lr.ph;29;73;77;86;90;98;102;20_29.ce;92;108.le;119;119.le;15";45;0,8892;"0;49;55;38;43;37;48;60;63;20_ter.outer;20_ter.backedge.outer.backedge;108;111;30;64;30_.ph.lr.ph;29;73;77;86;90;98;102;20_29.ce;92;108.le;119;119.le;15";45;0,8892
automotive_qsort1;qsortx;4;29;43;0;94126648;"49;38;55;43;37;48;60;63;20_ter.outer;20_ter.backedge.outer.backedge;108;111;15;29;30;64;30_.ph.lr.ph;73;77;86;90;98;102;20_29.ce;92;108.le;0;119;119.le";"0;49;55;38;43;37;48;60;63;20_ter.outer;20_ter.backedge.outer.backedge;108;111;30;64;30_.ph.lr.ph;29;73;77;86;90;98;102;20_29.ce;92;108.le;119;119.le;15";45;0,8892;"0;49;55;38;43;37;48;60;63;20_ter.outer;20_ter.backedge.outer.backedge;108;111;30;64;30_.ph.lr.ph;29;73;77;86;90;98;102;20_29.ce;92;108.le;119;119.le;15";45;0,8892
